"Azure Well-Architected Review - Nov 17, 2023 - 2:38:53 AM",,,,,,,,,
Cost Optimization,How do you optimize resource scaling costs? ,We use and optimize autoscaling.,,,,,,,
Cost Optimization,How do you optimize resource scaling costs? ,"We review strategies to offload demand, where applicable.",,,,,,,
Cost Optimization,How do you optimize resource scaling costs? ,We set and enforce upper limits on resource spending.,,,,,,,
Cost Optimization,How do you optimize resource scaling costs? ,None of the above.,None of the above.,,,,,,
Cost Optimization,How do you optimize personnel time?,We define the metrics to measure the success of personnel time-optimization efforts.,,,,,,,
Cost Optimization,How do you optimize personnel time?,We optimize development time.,,,,,,,
Cost Optimization,How do you optimize personnel time?,We optimize personnel collaboration.,,,,,,,
Cost Optimization,How do you optimize personnel time?,We optimize processes.,,,,,,,
Cost Optimization,How do you optimize personnel time?,We optimize operational tasks.,,,,,,,
Cost Optimization,How do you optimize personnel time?,We optimize personnel skills.,,,,,,,
Cost Optimization,How do you optimize personnel time?,None of the above.,None of the above.,,,,,,
Cost Optimization,How do you evaluate resource consolidation? ,We evaluate the workload for internal resource consolidation.,,,,,,,
Cost Optimization,How do you evaluate resource consolidation? ,We understand the general process of consolidation.,,,,,,,
Cost Optimization,How do you evaluate resource consolidation? ,"We evaluate opportunities to offload workload responsibility to external teams, where applicable.",,,,,,,
Cost Optimization,How do you evaluate resource consolidation? ,"We evaluate opportunities to use external centralized resources, where applicable.",,,,,,,
Cost Optimization,How do you evaluate resource consolidation? ,None of the above.,None of the above.,,,,,,
Operational Excellence,How do you foster a DevOps culture?,We have a team culture based on mutual respect and open feedback.,,,,,,,
Operational Excellence,How do you foster a DevOps culture?,We give the workload team end-to-end responsibility for the workload.,,,,,,,
Operational Excellence,How do you foster a DevOps culture?,We allow the workload team to use the services of enablement teams.,,,,,,,
Operational Excellence,How do you foster a DevOps culture?,We have cross-functional teams that learn from each other. ,,,,,,,
Operational Excellence,How do you foster a DevOps culture?,We integrate all requirements into workload practices.,,,,,,,
Operational Excellence,How do you foster a DevOps culture?,We regularly review our operating procedures with the team to identify areas of improvement.,,,,,,,
Operational Excellence,How do you foster a DevOps culture?,None of the above.,None of the above.,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We follow templates and style guides for any documentation our team creates.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We have identified and documented guidelines for managing all processes in our workload.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We have operational instructions that have easily understood checklist items.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We detail responsibilities and provide guidance in our operating procedures for improvised and emergency tasks.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We leverage industry-proven practices and processes in our team.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We implement a shift-left ethos to identify areas of improvement.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We have operating procedures that comply with organizational and compliance requirements.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,We understand how to use open-source tools in our workload team.,,,,,,,
Operational Excellence,How do you formalize routine and nonroutine tasks?,None of the above.,None of the above.,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,We use a collaborative approach to development planning.,,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,"We use established, industry-proven planning processes and tools.",,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,"We use small, iterative deployments.",,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,We communicate proposed changes internally and externally.,,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,We have a standard to define user stories and acceptance criteria.,,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,We ensure all work items have clear acceptance criteria.,,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,We regularly perform internal audits of our development practices via retrospectives.,,,,,,,
Operational Excellence,How do you formalize software ideation and planning process?,None of the above.,None of the above.,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,We rely on industry-proven tools and solutions to support the entire development lifecycle.,,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,"We have a style guide to standardize writing, reviewing, and documenting code.",,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,We use metrics to quantify developer effectiveness.,,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,We perform unit testing early and often throughout the development process.,,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,We strategically incur and address technical debt in our development teams.,,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,We have a versioning standard for all artifacts.,,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,We have a standardized branching strategy.,,,,,,,
Operational Excellence,How do you optimize software development and quality assurance processes?,None of the above.,None of the above.,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,We prefer declarative instead of imperative scripting approaches.,,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,We have purposefully selected the workload's infrastructure-as-code tooling to provision our infrastructure.,,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,We are aware of the lifecycle of cloud provider APIs and IaC providers.,,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,We use the same set of scripts and templates to deploy a variety of environments.,,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,We use modules only where they add a relevant layer of abstraction.,,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,We separate our IaC pipelines into layers.,,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,We manage IaC artifacts like code.,,,,,,,
Operational Excellence,How do you use infrastructure as code (IaC)?,None of the above.,None of the above.,,,,,,
Operational Excellence,How did you build your workload supply chain?,"We ensure all deployments, to all environments, happen through deployment pipelines.",,,,,,,
Operational Excellence,How did you build your workload supply chain?,We deploy repeatable and immutable infrastructure with code.,,,,,,,
Operational Excellence,How did you build your workload supply chain?,We use one set of code assets and artifacts across all environments and pipelines.,,,,,,,
Operational Excellence,How did you build your workload supply chain?,We have a standard deployment method to the production environment.,,,,,,,
Operational Excellence,How did you build your workload supply chain?,We use different pipelines to make changes.,,,,,,,
Operational Excellence,How did you build your workload supply chain?,We have planned for a robust testing strategy that aligns with a shift-left ethos.,,,,,,,
Operational Excellence,How did you build your workload supply chain?,We use quality gates to promote code to higher environments.,,,,,,,
Operational Excellence,How did you build your workload supply chain?,None of the above.,None of the above.,,,,,,
Operational Excellence,How did you design your observability platform?,We collect telemetry or events like logs and metrics.,,,,,,,
Operational Excellence,How did you design your observability platform?,We store observability data with just enough retention and in appropriate geographies.,,,,,,,
Operational Excellence,How did you design your observability platform?,We keep separate data between environments.,,,,,,,
Operational Excellence,How did you design your observability platform?,We ensure our observability data provides perspective both holistically and at individual flow levels.,,,,,,,
Operational Excellence,How did you design your observability platform?,We structure the capture of application events.,,,,,,,
Operational Excellence,How did you design your observability platform?,"We prefer, where possible, platform services and capabilities for collecting metrics and log information over custom solutions.",,,,,,,
Operational Excellence,How did you design your observability platform?,We visualize observability data and make it available to stakeholders.,,,,,,,
Operational Excellence,How did you design your observability platform?,We have created an alerting strategy that focuses on actionable alerts directed to appropriate parties.,,,,,,,
Operational Excellence,How did you design your observability platform?,None of the above.,None of the above.,,,,,,
Operational Excellence,What is your emergency operations practice?,We use agreed-upon tooling for incident-related artifacts and activities.,,,,,,,
Operational Excellence,What is your emergency operations practice?,We have a defined and practiced incident response role accountability plan in place.,,,,,,,
Operational Excellence,What is your emergency operations practice?,We have clear criteria to decide the severity of an incident.,,,,,,,
Operational Excellence,What is your emergency operations practice?,We have defined communication and escalation plans for all severities.,,,,,,,
Operational Excellence,What is your emergency operations practice?,"We understand that there can be different sources for incident reports, but our team handles incidents consistently.",,,,,,,
Operational Excellence,What is your emergency operations practice?,We have a containment strategy to remediate issues.,,,,,,,
Operational Excellence,What is your emergency operations practice?,We have a procedure in place to provide root cause analysis (RCA) reports.,,,,,,,
Operational Excellence,What is your emergency operations practice?,We established a process for improving the incident response practice.,,,,,,,
Operational Excellence,What is your emergency operations practice?,None of the above.,None of the above.,,,,,,
Operational Excellence,How do you automate tasks that don't need human intervention?,We consider opportunities for automation broadly across the workload and its operations.,,,,,,,
Operational Excellence,How do you automate tasks that don't need human intervention?,We perform a return on investment (ROI) analysis before selecting tasks for automation.,,,,,,,
Operational Excellence,How do you automate tasks that don't need human intervention?,We empower team members by providing self-service through automation.,,,,,,,
Operational Excellence,How do you automate tasks that don't need human intervention?,We evaluate and use the appropriate automation tool.,,,,,,,
Operational Excellence,How do you automate tasks that don't need human intervention?,None of the above.,None of the above.,,,,,,
Operational Excellence,What is your approach to design the capability for automation into your workload?,Automating operations is a central consideration in our workload design.,,,,,,,
Operational Excellence,What is your approach to design the capability for automation into your workload?,We use bootstrapping where appropriate.,,,,,,,
Operational Excellence,What is your approach to design the capability for automation into your workload?,We automate desired state configuration where appropriate.,,,,,,,
Operational Excellence,What is your approach to design the capability for automation into your workload?,The control plane provides supports automation by external tools.,,,,,,,
Operational Excellence,What is your approach to design the capability for automation into your workload?,Our authentication standards allow for automation wherever reasonable.,,,,,,,
Operational Excellence,What is your approach to design the capability for automation into your workload?,We use the capabilities provided by the cloud platform for automation where appropriate.,,,,,,,
Operational Excellence,What is your approach to design the capability for automation into your workload?,None of the above.,None of the above.,,,,,,
Operational Excellence,What safe deployment practices do you use?,"We reduce risk by deploying small, incremental, and tested changes.",,,,,,,
Operational Excellence,What safe deployment practices do you use?,We use progressive exposure techniques for both infrastructure changes and application features.,,,,,,,
Operational Excellence,What safe deployment practices do you use?,"We rely on health signals to provide go, no-go decisions during rollouts.",,,,,,,
Operational Excellence,What safe deployment practices do you use?,We have a defined hotfix strategy that safely addresses urgent releases.,,,,,,,
Operational Excellence,What safe deployment practices do you use?,We ensure the workload reliably handles data changes.,,,,,,,
Operational Excellence,What safe deployment practices do you use?,We ensure that any and all production changes follow the safe deployment practices.,,,,,,,
Operational Excellence,What safe deployment practices do you use?,None of the above.,None of the above.,,,,,,
Operational Excellence,How do you address deployment failures?,We can quickly identify issues with deployments.,,,,,,,
Operational Excellence,How do you address deployment failures?,We have a mitigation strategy for deployment issues.,,,,,,,
Operational Excellence,How do you address deployment failures?,We understand mitigation strategies for deployment issues.,,,,,,,
Operational Excellence,How do you address deployment failures?,We use a structured communication plan.,,,,,,,
Operational Excellence,How do you address deployment failures?,We conduct post-mortem reviews after failed deployments.,,,,,,,
Operational Excellence,How do you address deployment failures?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you define performance targets?,We understand the performance requirements for the workload.,,,,,,,
Performance Efficiency,How do you define performance targets?,We identified key metrics to measure the workload performance.,,,,,,,
Performance Efficiency,How do you define performance targets?,We set targets for the identified performance metrics.,,,,,,,
Performance Efficiency,How do you define performance targets?,We document and expose the performance targets.,,,,,,,
Performance Efficiency,How do you define performance targets?,We continuously evaluate customer feedback to ensure alignment with business expectations.,,,,,,,
Performance Efficiency,How do you define performance targets?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you conduct capacity planning?,We gather capacity data to forecast future demand.,,,,,,,
Performance Efficiency,How do you conduct capacity planning?,We analyze future scenarios and use predictive modeling to forecast future demand.,,,,,,,
Performance Efficiency,How do you conduct capacity planning?,We align capacity forecasts with workload objectives.,,,,,,,
Performance Efficiency,How do you conduct capacity planning?,We determine resource requirements based on forecast demand.,,,,,,,
Performance Efficiency,How do you conduct capacity planning?,We understand resource limitations and quotas and take them into account during the capacity planning. ,,,,,,,
Performance Efficiency,How do you conduct capacity planning?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you select the right services?,"We choose services based on the performance targets, organizational restrictions, security and compliance requirements, and available team skills.",,,,,,,
Performance Efficiency,How do you select the right services?,We use platform features instead of custom code where possible.,,,,,,,
Performance Efficiency,How do you select the right services?,We select infrastructure based on the service availability and latency requirements.,,,,,,,
Performance Efficiency,How do you select the right services?,We understand the networking requirements and take them into account when selecting and configuring the workload services.,,,,,,,
Performance Efficiency,How do you select the right services?,We understand the compute requirements and take them into account when selecting and configuring the workload services.,,,,,,,
Performance Efficiency,How do you select the right services?,We understand the load balancing requirements and take them into account when selecting and configuring the workload services.,,,,,,,
Performance Efficiency,How do you select the right services?,We understand the data store requirements and take them into account when selecting and configuring workload services.,,,,,,,
Performance Efficiency,How do you select the right services?,We understand the caching requirements and take them into account during the application design.,,,,,,,
Performance Efficiency,How do you select the right services?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you collect performance data?,We store performance metrics and logs in a central location.,,,,,,,
Performance Efficiency,How do you collect performance data?,We store logs and metrics data separately for each environment.,,,,,,,
Performance Efficiency,How do you collect performance data?,We define retention policies for log and metrics data to enable effective troubleshooting and monitoring.,,,,,,,
Performance Efficiency,How do you collect performance data?,We instrument code to gather data about the performance of an application during runtime.,,,,,,,
Performance Efficiency,How do you collect performance data?,We collect metrics and logs for every resource.,,,,,,,
Performance Efficiency,How do you collect performance data?,We monitor network traffic performance.,,,,,,,
Performance Efficiency,How do you collect performance data?,We collect and analyze database and storage performance data.,,,,,,,
Performance Efficiency,How do you collect performance data?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We selected a scaling strategy based on the specific characteristics of the workload.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We designed the infrastructure to be scalable and distribute load across multiple resources.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We designed the application to be scalable and distribute load.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We understand service scaling limits and boundaries and take them into account.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We base scaling on meaningful load metrics and include a buffer.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We use autoscaling and configure it to avoid runaway scaling and flapping.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We test workload scaling under production-like load.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,"We have a workload partitioning strategy in place, where applicable.",,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,We regularly test and optimize the partitioning scheme.,,,,,,,
Performance Efficiency,How do you manage scalability and partitioning?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you conduct performance testing?,We have well-defined acceptance criteria for the success of performance tests.,,,,,,,
Performance Efficiency,How do you conduct performance testing?,We have identified performance test types based on the application's acceptance criteria and performance risks.,,,,,,,
Performance Efficiency,How do you conduct performance testing?,We have decided on the toolset for performance testing.,,,,,,,
Performance Efficiency,How do you conduct performance testing?,"We have created performance test scenarios, and the test environment is in place.",,,,,,,
Performance Efficiency,How do you conduct performance testing?,We use performance tests to understand the application's bottlenecks and evaluate acceptance criteria.,,,,,,,
Performance Efficiency,How do you conduct performance testing?,We run performance testing for every change.,,,,,,,
Performance Efficiency,How do you conduct performance testing?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you optimize the performance of your code and infrastructure?,We optimize code logic.,,,,,,,
Performance Efficiency,How do you optimize the performance of your code and infrastructure?,We optimize memory management.,,,,,,,
Performance Efficiency,How do you optimize the performance of your code and infrastructure?,We regularly use concurrency and parallelism to improve performance.,,,,,,,
Performance Efficiency,How do you optimize the performance of your code and infrastructure?,We use connection pooling.,,,,,,,
Performance Efficiency,How do you optimize the performance of your code and infrastructure?,We review and optimize infrastructure for performance.,,,,,,,
Performance Efficiency,How do you optimize the performance of your code and infrastructure?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you optimize data performance?,We profile data to understand areas that need improvement.,,,,,,,
Performance Efficiency,How do you optimize data performance?,We constantly monitor the performance of data stores.,,,,,,,
Performance Efficiency,How do you optimize data performance?,We partition data to improve performance.,,,,,,,
Performance Efficiency,How do you optimize data performance?,We tune and optimize data queries.,,,,,,,
Performance Efficiency,How do you optimize data performance?,We implement indexes to improve data access performance.,,,,,,,
Performance Efficiency,How do you optimize data performance?,"We compress data to optimize data transit performance and reduce the storage footprint, where applicable.",,,,,,,
Performance Efficiency,How do you optimize data performance?,We cache data when possible.,,,,,,,
Performance Efficiency,How do you optimize data performance?,We choose the proper level of consistency to optimize performance.,,,,,,,
Performance Efficiency,How do you optimize data performance?,We store data in close proximity to where it's used.,,,,,,,
Performance Efficiency,How do you optimize data performance?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you prioritize the performance of critical flows?,We map out all flows.,,,,,,,
Performance Efficiency,How do you prioritize the performance of critical flows?,We monitor flow performance metrics.,,,,,,,
Performance Efficiency,How do you prioritize the performance of critical flows?,We identify and document all critical flows.,,,,,,,
Performance Efficiency,How do you prioritize the performance of critical flows?,"We isolate critical flows, where practical.",,,,,,,
Performance Efficiency,How do you prioritize the performance of critical flows?,We assign capacity allocations and prioritize critical flows when capacity is limited.,,,,,,,
Performance Efficiency,How do you prioritize the performance of critical flows?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you optimize your operational tasks?,We identify and evaluate the overhead that's associated with the effect of operational tasks.,,,,,,,
Performance Efficiency,How do you optimize your operational tasks?,We optimize deployments for the workload.,,,,,,,
Performance Efficiency,How do you optimize your operational tasks?,We test upgrades to ensure minimal impact on the system's performance.,,,,,,,
Performance Efficiency,How do you optimize your operational tasks?,"We account for antivirus, intrusion detection, and monitoring agents when considering performance targets.",,,,,,,
Performance Efficiency,How do you optimize your operational tasks?,"We optimize database operational tasks such as backups, schema changes, and monitoring.",,,,,,,
Performance Efficiency,How do you optimize your operational tasks?,We configure monitoring to collect the proper level of information to reduce performance impacts.,,,,,,,
Performance Efficiency,How do you optimize your operational tasks?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you respond to live performance issues?,We are prepared for live performance issues.,,,,,,,
Performance Efficiency,How do you respond to live performance issues?,We have a triage plan.,,,,,,,
Performance Efficiency,How do you respond to live performance issues?,We have methods in place to identify and resolve live performance issues.,,,,,,,
Performance Efficiency,How do you respond to live performance issues?,We use feedback from live issues to prioritize performance enhancements.,,,,,,,
Performance Efficiency,How do you respond to live performance issues?,None of the above.,None of the above.,,,,,,
Performance Efficiency,How do you enable continuous performance optimization?,We have a culture that promotes continuous performance optimization.,,,,,,,
Performance Efficiency,How do you enable continuous performance optimization?,We regularly evaluate new platform features.,,,,,,,
Performance Efficiency,How do you enable continuous performance optimization?,We proactively address the performance of known deteriorating components.,,,,,,,
Performance Efficiency,How do you enable continuous performance optimization?,We use automation to fix common performance issues.,,,,,,,
Performance Efficiency,How do you enable continuous performance optimization?,We periodically address technical debt.,,,,,,,
Performance Efficiency,How do you enable continuous performance optimization?,None of the above.,None of the above.,,,,,,
